id,target
2981,6.54286
2982,6.12286
2983,6.30854
2984,5.41554
2985,6.10448
2986,5.61445
2988,5.92052
2989,5.79577
2990,5.73819
2991,6.16781
2993,5.90704
2995,5.82514
2998,5.69450
2999,5.86407
3000,6.13045
3001,5.89088
3003,5.60964
3005,4.97914
3007,6.50261
3008,5.65289
3009,5.76945
3011,5.71799
3012,6.22477
3013,5.98438
3014,6.23594
3015,6.37246
3016,5.53771
3017,6.13496
3018,5.66042
3022,5.23566
3023,7.19127
3024,6.38452
3026,5.87904
3029,5.56945
3031,5.94717
3032,5.54552
3033,6.33298
3034,6.41656
3035,5.10524
3036,6.13827
3037,5.62548
3039,5.91186
3040,6.23911
3041,6.56176
3042,6.53015
3045,6.04575
3050,6.25224
3053,5.97603
3055,5.20942
3060,5.90961
3061,5.50060
3062,5.50444
3064,5.94164
3065,6.74876
3067,6.61325
3068,5.92401
3072,6.10137
3073,6.21301
3076,6.64727
3077,6.67808
3079,5.70412
3080,5.49968
3082,6.03588
3085,6.35007
3086,7.07987
3087,5.83505
3090,5.94193
3092,5.79302
3094,5.63709
3095,5.83998
3101,6.70742
3102,7.01873
3103,5.73638
3104,5.16106
3105,6.00447
3107,5.90529
3108,5.11128
3114,6.54289
3115,5.79108
3116,6.30279
3118,5.56458
3120,6.17690
3121,6.12204
3123,5.98711
3125,5.71095
3128,6.32912
3129,5.82477
3130,5.78348
3133,5.86284
3134,5.74944
3136,5.91685
3137,6.61615
3138,5.94224
3139,5.64747
3140,6.56935
3143,6.18929
3144,6.17751
3146,5.24579
3148,5.81091
3149,6.10380
3150,5.30960
3151,6.76854
3153,6.14683
3155,6.54308
3157,5.99391
3160,6.28914
3161,6.45265
3162,5.76355
3163,5.91141
3164,6.19226
3165,6.09615
3166,6.06966
3168,5.58956
3169,6.37545
3170,5.96892
3171,5.68962
3176,5.82119
3179,5.38194
3180,6.50327
3182,5.42994
3183,5.98791
3184,5.78586
3185,6.30414
3186,6.19321
3188,5.86592
3189,4.93055
3191,5.93522
3193,6.60651
3194,5.46542
3195,6.32303
3196,6.72550
3197,5.82548
3199,5.45115
3201,5.74504
3202,6.25900
3203,6.29490
3205,6.11078
3206,6.01046
3207,4.51790
3208,5.77276
3209,6.95804
3210,6.61919
3211,5.25358
3212,5.77776
3213,5.93344
3215,5.36420
3216,6.36453
3217,5.25498
3218,5.84207
3219,6.40973
3221,5.67640
3222,6.28376
3226,6.19913
3227,5.94704
3229,6.36212
3231,6.27401
3234,6.74463
3240,5.62869
3242,5.91299
3244,6.31066
3246,5.26655
3247,5.39256
3248,6.88925
3249,5.69585
3250,6.63327
3251,5.87563
3252,5.06114
3253,6.16403
3255,6.41089
3257,5.10784
3258,6.34507
3259,6.32880
3265,5.59735
