id,target
2981,0.02069
2982,0.04546
2983,0.02375
2984,0.04150
2985,0.06307
2986,0.05988
2988,0.03466
2989,0.05746
2990,0.04196
2991,0.03612
2993,0.04038
2995,0.02828
2998,0.02742
2999,0.02759
3000,0.06239
3001,0.04740
3003,0.04501
3005,0.06084
3007,0.02972
3008,0.04571
3009,0.03737
3011,0.02536
3012,0.03878
3013,0.03267
3014,0.03075
3015,0.02317
3016,0.03617
3017,0.02610
3018,0.03919
3022,0.05677
3023,0.03190
3024,0.04299
3026,0.02893
3029,0.04998
3031,0.02661
3032,0.03985
3033,0.02568
3034,0.02176
3035,0.06033
3036,0.02834
3037,0.02781
3039,0.02144
3040,0.04269
3041,0.02663
3042,0.03945
3045,0.03459
3050,0.02166
3053,0.02682
3055,0.04928
3060,0.03632
3061,0.03707
3062,0.05701
3064,0.04114
3065,0.02530
3067,0.03624
3068,0.03280
3072,0.03134
3073,0.05322
3076,0.03367
3077,0.02961
3079,0.03084
3080,0.05736
3082,0.02910
3085,0.01671
3086,0.02215
3087,0.06554
3090,0.04265
3092,0.02308
3094,0.03059
3095,0.03362
3101,0.03285
3102,0.01751
3103,0.05455
3104,0.04843
3105,0.04765
3107,0.07781
3108,0.05866
3114,0.03319
3115,0.04712
3116,0.02270
3118,0.03214
3120,0.03788
3121,0.04780
3123,0.04037
3125,0.02441
3128,0.02323
3129,0.05157
3130,0.02882
3133,0.04461
3134,0.02426
3136,0.05536
3137,0.04198
3138,0.01958
3139,0.04388
3140,0.03615
3143,0.03613
3144,0.02350
3146,0.03984
3148,0.04966
3149,0.03838
3150,0.04871
3151,0.03055
3153,0.03087
3155,0.06943
3157,0.02697
3160,0.04272
3161,0.03918
3162,0.03907
3163,0.04271
3164,0.02300
3165,0.03529
3166,0.04095
3168,0.03770
3169,0.04842
3170,0.03402
3171,0.02970
3176,0.03131
3179,0.04620
3180,0.02525
3182,0.03462
3183,0.04498
3184,0.03711
3185,0.02542
3186,0.02305
3188,0.02607
3189,0.04873
3191,0.04264
3193,0.02086
3194,0.04300
3195,0.02992
3196,0.01915
3197,0.03074
3199,0.03561
3201,0.05772
3202,0.03566
3203,0.02243
3205,0.02969
3206,0.02619
3207,0.04400
3208,0.03195
3209,0.02484
3210,0.01930
3211,0.06511
3212,0.03416
3213,0.04058
3215,0.03292
3216,0.03368
3217,0.03601
3218,0.03374
3219,0.04184
3221,0.05224
3222,0.03049
3226,0.02560
3227,0.04618
3229,0.02989
3231,0.02222
3234,0.04901
3240,0.03701
3242,0.03225
3244,0.01859
3246,0.05213
3247,0.06429
3248,0.01960
3249,0.03047
3250,0.03331
3251,0.02864
3252,0.02919
3253,0.02681
3255,0.02926
3257,0.03635
3258,0.03034
3259,0.01929
3265,0.05391
